CCNA,TSS location,strand,distance_to_nearest_groupA_chip,distance_to_nearest_groupB_chip,distance_to_nearest_groupBOTH_chip,distance_to_nearest_rif_chip,distance_to_nearest_wt_chip,max_txn_change_500bp_position,max_txn_change,WT_value_at_max_change,log2_fc_at_max_change_pos,WT_value_at_max_change_pos,RDep_value_at_max_change_pos
CCNA_00640,692101,+,41245,6627,236,240,236,691601.0,0.14267428019769995,0.17538537866870002,0.8234307349511926,0.17538537866870002,0.3180596588664
CCNA_00642,692957,-,40389,7483,1092,1096,1092,692495.0,0.08707950547989995,0.26506125102690004,0.39679763579996186,0.26506125102690004,0.3521407565068
CCNA_00650,701735,-,31611,16261,6431,6437,6431,701700.0,0.049978131079259996,0.10950679164244001,0.5040643280160327,0.10950679164244001,0.1594849227217
CCNA_R0009,708218,+,25128,10603,52,46,52,708410.0,1.0809921360174002,0.6311230380439999,1.4255084761605201,0.6311230380439999,1.7121151740614
CCNA_00655,708928,-,24418,9893,762,295,762,708492.0,0.9202890347820301,0.48521720253767,1.5151847704321335,0.48521720253767,1.4055062373197
CCNA_00656,710675,+,22671,8146,2509,2042,2509,710744.0,1.2886254960661003,0.3751696338036,2.1195570820207954,0.3751696338036,1.6637951298697002
CCNA_00656,710820,-,22526,8001,2654,2187,2654,710744.0,1.2886254960661003,0.3751696338036,2.1195570820207954,0.3751696338036,1.6637951298697002
CCNA_00659,717435,+,15911,1386,328,329,328,717455.0,0.20918240601610005,0.2802235470569,0.7830484426692513,0.2802235470569,0.48940595307300006
CCNA_00659,717456,+,15890,1365,307,308,307,717455.0,0.20918240601610005,0.2802235470569,0.7830484426692513,0.2802235470569,0.48940595307300006
CCNA_00662,719555,-,13791,336,1792,1791,336,719540.0,2.0881036255041,0.2990748923639,2.9553089834474515,0.2990748923639,2.387178517868
CCNA_00662,719648,-,13698,308,1885,1884,308,719540.0,2.0881036255041,0.2990748923639,2.9553089834474515,0.2990748923639,2.387178517868
CCNA_00664,720434,+,12912,478,2671,2670,478,720471.0,0.44085085544299996,0.13853388306238001,1.9884176324519165,0.13853388306238001,0.57938473850538
CCNA_R0010,720456,-,12890,500,2693,2692,500,720471.0,0.44085085544299996,0.13853388306238001,1.9884176324519165,0.13853388306238001,0.57938473850538
CCNA_00665,721847,+,11499,1891,4084,4083,1891,721932.0,0.28710694747302,0.42266298212278,0.734292139285169,0.42266298212278,0.7097699295958
CCNA_00665,721924,+,11422,1968,4161,4160,1968,721932.0,0.28710694747302,0.42266298212278,0.734292139285169,0.42266298212278,0.7097699295958
CCNA_00671,728973,+,4373,9017,2841,916,2841,729473.0,0.12496467483540008,0.5567110872441,-0.35939500973811717,0.5567110872441,0.43174641240869993
CCNA_00671,729790,-,3556,9834,2024,99,2024,729676.0,0.4867047896540002,1.9698984737600003,-0.4070251414810733,1.9698984737600003,1.483193684106
CCNA_00676,733748,-,402,13792,475,399,402,733881.0,10.238731826630003,19.876729726230003,-1.0435045533826894,19.876729726230003,9.6379978996
CCNA_00678,735123,-,1777,15167,1850,374,1777,734838.0,11.18799399813,22.34348295302,-1.0014532084038015,22.34348295302,11.15548895489
CCNA_00682,738053,+,4707,18097,4780,3304,4707,738209.0,0.08501801496157002,0.13859469710513,0.652736149418939,0.13859469710513,0.22361271206670003
CCNA_00685,741214,+,7868,21229,7169,6465,7169,741633.0,0.21417652447384994,0.21130445948275,0.9765771993551743,0.21130445948275,0.42548098395659995
CCNA_00690,748440,-,652,14003,57,179,57,748083.0,5.16225152127,4.40158885455,1.1177994094719783,4.40158885455,9.56384037582
CCNA_00691,748907,-,185,13536,524,183,185,748825.0,2.24295103086,4.286571916172,-1.0650161697687501,4.286571916172,2.043620885312
CCNA_00691,748934,-,158,13509,551,156,158,748825.0,2.24295103086,4.286571916172,-1.0650161697687501,4.286571916172,2.043620885312
CCNA_00692,749100,+,8,13343,717,10,8,748825.0,2.24295103086,4.286571916172,-1.0650161697687501,4.286571916172,2.043620885312
CCNA_00692,749125,+,33,13318,742,35,33,748825.0,2.24295103086,4.286571916172,-1.0650161697687501,4.286571916172,2.043620885312
CCNA_00692,749172,+,80,13271,789,82,80,748825.0,2.24295103086,4.286571916172,-1.0650161697687501,4.286571916172,2.043620885312
CCNA_00692,749181,+,89,13262,798,91,89,748825.0,2.24295103086,4.286571916172,-1.0650161697687501,4.286571916172,2.043620885312
CCNA_00693,751505,-,2413,10938,3122,2415,2413,751516.0,0.43359774968919995,0.2672505565673,1.3583513676441155,0.2672505565673,0.7008483062565
CCNA_00694,754342,-,5250,8101,2871,2867,2871,754256.0,0.26408378125820003,0.18081783103580001,1.2533585571775108,0.18081783103580001,0.44490161229400005
CCNA_R0116,757263,-,8171,5180,50,54,50,757094.0,11.5404983975564,2.9832942979966,2.2796051981348384,2.9832942979966,14.523792695553
CCNA_00699,757978,+,8886,4465,765,769,765,758067.0,6.373947417210001,18.61905034299,-0.6041715307033338,18.61905034299,12.24510292578
CCNA_00699,758014,+,8922,4429,801,805,801,758067.0,6.373947417210001,18.61905034299,-0.6041715307033338,18.61905034299,12.24510292578
CCNA_00699,758022,+,8930,4421,809,813,809,758067.0,6.373947417210001,18.61905034299,-0.6041715307033338,18.61905034299,12.24510292578
CCNA_00700,761108,-,11014,1335,317,316,317,761584.0,1.56722208963463,0.19843269133637,3.090697645267653,0.19843269133637,1.7656547809710001
CCNA_00705,763406,-,8716,593,1981,1982,593,763285.0,2.2395722852364,0.4962649525848001,2.43928159209924,0.4962649525848001,2.7358372378212
CCNA_00708,765670,-,6452,1671,4245,4246,1671,765387.0,0.7722029361249002,0.4274470873541,1.4674092792890696,0.4274470873541,1.1996500234790002
CCNA_00711,768792,+,3330,4793,2104,2104,2104,769037.0,0.15275569123710003,0.2831424195189,0.6051123370329019,0.2831424195189,0.43589811075600005
CCNA_03927,770840,+,1282,6841,56,56,56,771016.0,0.21859523386750002,0.1881151129873,1.072705983599943,0.1881151129873,0.4067103468548
CCNA_03927,770851,+,1271,6852,45,45,45,771016.0,0.21859523386750002,0.1881151129873,1.072705983599943,0.1881151129873,0.4067103468548
CCNA_00718,772021,+,101,8022,619,105,101,772477.0,1.2539413874849,0.5790692412911,1.6455552624841223,0.5790692412911,1.833010628776
CCNA_00718,772601,+,479,8602,39,53,39,772477.0,1.2539413874849,0.5790692412911,1.6455552624841223,0.5790692412911,1.833010628776
CCNA_00718,772622,+,500,8623,18,32,18,772477.0,1.2539413874849,0.5790692412911,1.6455552624841223,0.5790692412911,1.833010628776
CCNA_R0117,772628,+,506,8629,12,26,12,772477.0,1.2539413874849,0.5790692412911,1.6455552624841223,0.5790692412911,1.833010628776
CCNA_00718,772646,+,524,8647,6,8,6,772477.0,1.2539413874849,0.5790692412911,1.6455552624841223,0.5790692412911,1.833010628776
CCNA_00718,772655,+,533,8656,15,1,15,772477.0,1.2539413874849,0.5790692412911,1.6455552624841223,0.5790692412911,1.833010628776
CCNA_03930,772904,-,629,8905,264,250,264,772477.0,1.2539413874849,0.5790692412911,1.6455552624841223,0.5790692412911,1.833010628776
CCNA_03933,774321,-,29,10322,1681,16,29,774086.0,20.025525276979,20.57127243923,-5.210759692929121,20.57127243923,0.545747162251
CCNA_00719,774368,+,18,10369,1728,31,18,774086.0,20.025525276979,20.57127243923,-5.210759692929121,20.57127243923,0.545747162251
CCNA_00719,774374,+,24,10375,1734,37,24,774086.0,20.025525276979,20.57127243923,-5.210759692929121,20.57127243923,0.545747162251
CCNA_00723,779974,+,18,12432,7334,17,18,779885.0,6.4061072796700005,7.611740892479999,0.880101252582093,7.611740892479999,14.01784817215
CCNA_00722,780023,-,67,12383,7383,66,67,779885.0,6.4061072796700005,7.611740892479999,0.880101252582093,7.611740892479999,14.01784817215
CCNA_00727,783127,+,3171,9279,8720,3170,3171,783604.0,0.378712505492,1.023698538168,-0.6582794606210519,1.023698538168,0.644986032676
CCNA_00728,783796,+,3840,8610,8051,3839,3840,783604.0,0.378712505492,1.023698538168,-0.6582794606210519,1.023698538168,0.644986032676
CCNA_00733,790479,+,7709,1927,1368,1397,1368,790560.0,6.4846913520472995,0.5251091986922,3.7135248060704775,0.5251091986922,7.0098005507395
CCNA_00734,791468,+,6720,938,379,408,379,791053.0,3.2398425460676004,0.4310549168447,3.061027356154131,0.4310549168447,3.6708974629123
CCNA_00735,793099,-,5089,693,63,15,63,793025.0,3.36442843061,3.85446990892,0.9035052693286331,3.85446990892,7.21889833953
CCNA_00737,795906,-,2282,3500,2744,2304,2282,796091.0,0.11023364807620006,0.477899918028,-0.3694733010127082,0.477899918028,0.36766626995179996
CCNA_03934,796828,-,1360,4422,3666,1382,1360,796655.0,0.8050297488020002,3.302082966421,-0.4017461914380821,3.302082966421,2.497053217619
CCNA_00740,799561,-,1340,7155,2208,1351,1340,799892.0,0.2267489911878,0.3583049477596,0.6921196697855201,0.3583049477596,0.5850539389474
CCNA_00744,801752,+,3289,9346,17,11,17,801869.0,0.13521924308755998,0.29656131245856,-0.8392962249587418,0.29656131245856,0.161342069371
CCNA_00744,801773,+,3268,9367,4,10,4,801869.0,0.13521924308755998,0.29656131245856,-0.8392962249587418,0.29656131245856,0.161342069371
CCNA_00744,801780,+,3261,9374,11,17,11,801869.0,0.13521924308755998,0.29656131245856,-0.8392962249587418,0.29656131245856,0.161342069371
CCNA_00747,804886,-,155,12480,3117,163,155,805371.0,0.28515209711870004,0.835589772882,-0.593403982845273,0.835589772882,0.5504376757632999
CCNA_00747,804963,-,78,12557,3194,86,78,805371.0,0.28515209711870004,0.835589772882,-0.593403982845273,0.835589772882,0.5504376757632999
CCNA_00748,805035,+,6,12629,3266,14,6,805371.0,0.28515209711870004,0.835589772882,-0.593403982845273,0.835589772882,0.5504376757632999
CCNA_00752,811319,-,6278,15156,9550,1189,6278,810961.0,0.35149108339,3.5239021092000002,-0.1511418974244187,3.5239021092000002,3.1724110258100002
CCNA_00758,815371,+,10330,11104,13602,2863,10330,815627.0,1.6246246857985986,4.435538254776999,-0.6561956442481988,4.435538254776999,2.8109135689784
CCNA_00758,815433,+,10392,11042,13664,2925,10392,815627.0,1.6246246857985986,4.435538254776999,-0.6561956442481988,4.435538254776999,2.8109135689784
CCNA_00765,823105,+,18064,3370,6073,114,3370,822654.0,1.0512661895620004,3.9665881789940003,-0.44293573186808965,3.9665881789940003,2.915321989432
CCNA_00765,823137,+,18096,3338,6041,146,3338,822654.0,1.0512661895620004,3.9665881789940003,-0.44293573186808965,3.9665881789940003,2.915321989432
CCNA_00767,824421,-,19380,2054,4757,202,2054,824823.0,0.44846695545750015,1.2925233073742002,-0.6089060190667268,1.2925233073742002,0.8440563519167
CCNA_03936,824683,+,19642,1792,4495,60,1792,824823.0,0.44846695545750015,1.2925233073742002,-0.6089060190667268,1.2925233073742002,0.8440563519167
CCNA_03936,824823,-,19782,1652,4355,200,1652,824823.0,0.44846695545750015,1.2925233073742002,-0.6089060190667268,1.2925233073742002,0.8440563519167
CCNA_00770,825550,+,20509,925,3628,927,925,825783.0,1.5764103151158,3.4510491034429003,-0.8769213681277792,3.4510491034429003,1.8746387883271003
CCNA_00773,827442,+,22401,967,1736,1744,967,827458.0,0.09174791998213999,0.10796623642226,0.8300502521651443,0.10796623642226,0.1997141564044
CCNA_00776,833279,+,28238,6804,4101,4093,4101,833387.0,0.5223755386089001,0.29427078457489997,1.441914394951076,0.29427078457489997,0.8166463231838
CCNA_00776,833285,+,28244,6810,4107,4099,4107,833387.0,0.5223755386089001,0.29427078457489997,1.441914394951076,0.29427078457489997,0.8166463231838
CCNA_00777,837822,-,32781,6389,2215,2152,2215,838186.0,2.2209459616000005,6.21837767435,-0.6361784918995778,6.21837767435,3.9974317127499996
CCNA_00778,839805,-,34764,4406,232,169,232,840304.0,0.73235605708541,0.54215652845678,1.2180718122576237,0.54215652845678,1.27451258554219
CCNA_00778,840033,-,34992,4178,4,59,4,840439.0,1.00182393444901,0.5874201629358901,1.4205723239080121,0.5874201629358901,1.5892440973849
CCNA_00779,840321,+,35280,3890,284,347,284,840439.0,1.00182393444901,0.5874201629358901,1.4205723239080121,0.5874201629358901,1.5892440973849
CCNA_00780,841686,-,36645,2525,1649,1712,1649,841494.0,0.2414015140755,0.2311288294745,1.000815517462999,0.2311288294745,0.47253034355
CCNA_00780,841781,-,36740,2430,1744,1807,1744,841494.0,0.2414015140755,0.2311288294745,1.000815517462999,0.2311288294745,0.47253034355
CCNA_00781,841804,+,36763,2407,1767,1830,1767,841494.0,0.2414015140755,0.2311288294745,1.000815517462999,0.2311288294745,0.47253034355
CCNA_R0015,842257,+,37216,1954,2220,2283,1954,842757.0,1.051514218806,0.37166302665600004,1.9088457048487704,0.37166302665600004,1.4231772454620002
CCNA_R0016,844332,+,39291,121,2282,2283,121,844830.0,1.1913491245059,0.2052232567953,2.708277907196375,0.2052232567953,1.3965723813012
CCNA_00783,845474,-,40433,1263,1140,1141,1140,845513.0,0.9559233906947999,0.21114222150470002,2.412148338946738,0.21114222150470002,1.1670656121995
CCNA_00783,846445,-,41404,2234,169,170,169,846061.0,0.58694971156343,0.24623010986967,1.7184003232637197,0.24623010986967,0.8331798214331
CCNA_00784,846628,+,41587,2417,14,13,14,846334.0,0.38873774149959994,0.37405497847540004,1.0087686521561274,0.37405497847540004,0.762792719975
CCNA_03938,850489,-,45448,6278,3875,3874,3875,850371.0,0.8387143462321999,0.7106035649148,1.1136373982079268,0.7106035649148,1.549317911147
CCNA_00787,850894,+,45853,6683,4280,4279,4280,850968.0,0.8162256571782002,1.7611141434751,-0.891253025433061,1.7611141434751,0.9448884862968999
CCNA_00787,851443,-,46402,7232,4829,4828,4829,850968.0,0.8162256571782002,1.7611141434751,-0.891253025433061,1.7611141434751,0.9448884862968999
CCNA_00788,851462,+,46421,7251,4848,4847,4848,850968.0,0.8162256571782002,1.7611141434751,-0.891253025433061,1.7611141434751,0.9448884862968999
CCNA_00792,856242,-,51201,12031,9628,9627,9628,856462.0,0.27638956512093993,0.14254740829486,1.4915080089978778,0.14254740829486,0.41893697341579994
CCNA_00798,863009,-,57968,5297,16395,8629,5297,863203.0,0.20214172695899996,0.2238719558231,0.8986545348532561,0.2238719558231,0.42601368278209995
CCNA_00800,864787,+,59746,3519,18173,6851,3519,865284.0,0.08603383514149998,0.316689752664,0.33725469079157716,0.316689752664,0.4027235878055
CCNA_00800,865011,-,59970,3295,18397,6627,3295,865284.0,0.08603383514149998,0.316689752664,0.33725469079157716,0.316689752664,0.4027235878055
CCNA_00803,867799,+,62758,507,20172,3839,507,867916.0,1.9422983194557004,3.1741160639830004,-1.3584394725611948,3.1741160639830004,1.2318177445273
CCNA_00806,870486,-,65445,1525,17485,1152,1525,870808.0,0.6787967905199999,2.578555989311,-0.4387567828274348,2.578555989311,1.899759198791
CCNA_00806,870494,+,65453,1533,17477,1144,1533,870808.0,0.6787967905199999,2.578555989311,-0.4387567828274348,2.578555989311,1.899759198791
CCNA_00806,870506,-,65465,1545,17465,1132,1545,870808.0,0.6787967905199999,2.578555989311,-0.4387567828274348,2.578555989311,1.899759198791
CCNA_00806,870514,+,65473,1553,17457,1124,1553,870808.0,0.6787967905199999,2.578555989311,-0.4387567828274348,2.578555989311,1.899759198791
CCNA_00806,871615,-,66574,2654,16356,23,2654,871754.0,0.20532031122340003,0.2322638905452,0.8855797278969888,0.2322638905452,0.4375842017686
CCNA_00806,871636,-,66595,2675,16335,2,2675,871754.0,0.20532031122340003,0.2322638905452,0.8855797278969888,0.2322638905452,0.4375842017686
CCNA_00806,871734,-,66693,2773,16237,96,2773,872215.0,0.4500932959332,2.0227840677438,0.28855603128817964,2.0227840677438,2.472877363677
CCNA_00808,872331,-,67290,3370,15640,88,3370,872400.0,0.5702143342867001,0.1754461927115,2.026737614527594,0.1754461927115,0.7456605269982001
CCNA_00808,872364,-,67323,3403,15607,121,3403,872400.0,0.5702143342867001,0.1754461927115,2.026737614527594,0.1754461927115,0.7456605269982001
CCNA_00813,876476,+,71435,7515,11495,4233,7515,876556.0,0.26200810977990996,0.13865551114799002,1.4659842006281032,0.13865551114799002,0.4006636209279
CCNA_00813,877557,-,72516,8596,10414,5314,8596,877137.0,0.14089439204729998,0.11729058593628,1.075102703503242,0.11729058593628,0.25818497798358
CCNA_03941,884569,+,79528,15608,3402,3399,3402,884920.0,1.0800595068454,0.2230409649666,2.4943218226184904,0.2230409649666,1.303100471812
CCNA_00823,884929,-,79888,15636,3042,3039,3042,885144.0,1.7602098659377001,0.2707775694573,2.861767708519166,0.2707775694573,2.030987435395
CCNA_00823,885244,-,80203,15321,2727,2724,2727,885144.0,1.7602098659377001,0.2707775694573,2.861767708519166,0.2707775694573,2.030987435395
CCNA_00824,886139,-,81098,14426,1832,1829,1832,885934.0,0.21002460928,0.690373297589,-0.5143160620748608,0.690373297589,0.480348688309
CCNA_00828,891110,+,86069,9455,1594,1635,1594,890823.0,0.3312458066322,0.1985543194219,1.3720021211399869,0.1985543194219,0.5298001260541
CCNA_00828,892267,+,87226,8298,437,478,437,891887.0,0.07532265458234,0.16644611756166,0.5128716650235998,0.16644611756166,0.241768772144
CCNA_00828,892278,+,87237,8287,426,467,426,891887.0,0.07532265458234,0.16644611756166,0.5128716650235998,0.16644611756166,0.241768772144
CCNA_00831,896050,-,91009,4515,2462,2463,2462,895958.0,0.09271620043596998,0.14125010924593,0.6897457493828807,0.14125010924593,0.2339663096819
CCNA_00831,896124,+,91083,4441,2388,2389,2388,895958.0,0.09271620043596998,0.14125010924593,0.6897457493828807,0.14125010924593,0.2339663096819
CCNA_00831,896849,-,91808,3716,1663,1664,1663,896968.0,0.056410861225200004,0.1242027794808,0.506236813600227,0.1242027794808,0.180613640706
CCNA_00834,899599,+,94558,966,50,52,50,899986.0,3.4118106961817998,6.234529368971,-1.1404055146954775,6.234529368971,2.8227186727892
CCNA_00835,900973,+,95932,369,92,86,92,901090.0,2.4699446988369997,3.9549490656038,-1.407152634541739,3.9549490656038,1.4850043667668003
CCNA_00835,901391,-,96350,787,510,504,510,901090.0,2.4699446988369997,3.9549490656038,-1.407152634541739,3.9549490656038,1.4850043667668003
CCNA_00835,901399,-,96358,795,518,512,518,901090.0,2.4699446988369997,3.9549490656038,-1.407152634541739,3.9549490656038,1.4850043667668003
CCNA_00836,902130,+,97089,1526,108,111,108,901630.0,1.2404905691147001,1.8830586413447001,-1.5365187936740694,1.8830586413447001,0.64256807223
CCNA_00839,907489,-,102448,6885,460,459,460,907988.0,0.2625071709261,0.7243259232918,-0.6381877717086823,0.7243259232918,0.4618187523657
CCNA_00842,915114,-,110073,5749,8085,5443,5749,914727.0,0.22955310357360004,0.1401352523253,1.3385529887642047,0.1401352523253,0.36968835589890003
CCNA_00842,915248,-,110207,5615,8219,5309,5615,914748.0,0.2131623468481,0.1308717168541,1.3295061897280878,0.1308717168541,0.3440340637022
CCNA_00845,917262,-,112221,3601,10233,3295,3601,917499.0,0.11018891637700007,0.38082533978380007,-0.47782174330030464,0.38082533978380007,0.2706364234068
CCNA_00846,920412,-,115371,451,13383,145,451,920646.0,2.4190601029514993,3.9808790758675,0.6836041021183683,3.9808790758675,6.399939178818999
CCNA_R0018,920425,+,115384,438,13396,132,438,920646.0,2.4190601029514993,3.9808790758675,0.6836041021183683,3.9808790758675,6.399939178818999
CCNA_R0018,920433,+,115392,430,13404,124,430,920646.0,2.4190601029514993,3.9808790758675,0.6836041021183683,3.9808790758675,6.399939178818999
CCNA_00847,920662,+,115621,201,13633,105,201,920646.0,2.4190601029514993,3.9808790758675,0.6836041021183683,3.9808790758675,6.399939178818999
CCNA_R0019,920752,-,115711,111,13723,195,111,920646.0,2.4190601029514993,3.9808790758675,0.6836041021183683,3.9808790758675,6.399939178818999
CCNA_00848,921483,-,116442,620,14454,926,620,921953.0,0.5040701333181,0.36825764185090004,1.2219454717001976,0.36825764185090004,0.8723277751690001
CCNA_00848,921517,-,116476,654,14488,960,654,921953.0,0.5040701333181,0.36825764185090004,1.2219454717001976,0.36825764185090004,0.8723277751690001
CCNA_R0123,921719,-,116678,856,14690,1162,856,921953.0,0.5040701333181,0.36825764185090004,1.2219454717001976,0.36825764185090004,0.8723277751690001
CCNA_00856,933005,+,127964,12142,5903,5897,5903,933231.0,0.28494828374940995,0.44390627924878,0.7028959641587073,0.44390627924878,0.72885456299819
CCNA_00857,935113,-,130072,14250,3795,3789,3795,935570.0,0.8213833577895999,0.2675342210392,1.9853456077249745,0.2675342210392,1.0889175788288
CCNA_00860,938853,-,133812,17990,55,49,55,938797.0,2.053041739648,3.065386200047,-1.588886224133725,3.065386200047,1.0123444603990002
CCNA_00860,938924,-,133883,18061,16,22,16,938797.0,2.053041739648,3.065386200047,-1.588886224133725,3.065386200047,1.0123444603990002
CCNA_R0124,938932,+,133891,18069,24,30,24,938797.0,2.053041739648,3.065386200047,-1.588886224133725,3.065386200047,1.0123444603990002
CCNA_00861,939592,-,134551,18729,684,690,684,939208.0,0.3005241612936,0.327858727612,0.9180018588599975,0.327858727612,0.6283828889056
CCNA_00863,942431,-,137390,21568,3523,3529,3523,942327.0,0.44747852800700016,1.347375154869,-0.5770449561737943,1.347375154869,0.8998966268619999
CCNA_00869,947795,+,142754,26932,458,481,458,947557.0,0.15009371318439996,0.19589890728120002,0.7899111616993444,0.19589890728120002,0.3459926204656
CCNA_00869,950400,-,145359,25482,2147,2124,2147,950159.0,0.8286065526850002,2.167938721035,0.46514332071723896,2.167938721035,2.9965452737200002
CCNA_00872,952032,-,146991,23850,3779,3756,3779,951949.0,0.3323298970066,0.3656630437534,0.9142957792689264,0.3656630437534,0.69799294076
CCNA_00873,952957,-,147916,22925,4704,4681,4704,953050.0,0.40373929579869994,0.45631173920339996,0.8998052789199662,0.45631173920339996,0.8600510350020999
CCNA_00875,954035,-,148994,21847,5179,5178,5179,953966.0,0.29483614954439996,0.6022379804519999,-0.9477820955910775,0.6022379804519999,0.3074018309076
CCNA_00879,956765,+,151724,19117,2449,2448,2449,956879.0,1.4661173232343203,0.87939387033278,1.4051458209785064,0.87939387033278,2.3455111935671002
CCNA_00879,956772,+,151731,19110,2442,2441,2442,956879.0,1.4661173232343203,0.87939387033278,1.4051458209785064,0.87939387033278,2.3455111935671002
CCNA_00881,961712,-,151676,14170,2498,2499,2498,961612.0,0.25681355090540015,1.1260037288701001,-0.36972039626196623,1.1260037288701001,0.8691901779647
CCNA_00885,964756,-,148632,11126,5542,5543,5542,964648.0,1.3314874418439997,0.40075093211900004,2.084606273523204,0.40075093211900004,1.7322383739629998
CCNA_00886,964868,+,148520,11014,5654,5655,5654,964648.0,1.3314874418439997,0.40075093211900004,2.084606273523204,0.40075093211900004,1.7322383739629998
CCNA_00888,966931,+,146457,8951,5709,5707,5709,967271.0,0.6494135123430003,0.587055681863,1.061909838158955,0.587055681863,1.2364691942060002
CCNA_00892,970233,+,143155,5649,2407,2405,2407,970303.0,1.476180084195,0.917806326902,1.373533151648618,0.917806326902,2.393986411097
CCNA_00892,971360,+,142028,4522,1280,1278,1280,971814.0,0.4098685142194999,0.8708601033751999,-0.9032116142962883,0.8708601033751999,0.46099158915570004
CCNA_00893,972655,+,140733,3227,15,17,15,972155.0,0.38598465936000015,1.069631127117,-0.6382660233800408,1.069631127117,0.6836464677569999
CCNA_00894,973984,+,139404,1898,1344,1346,1344,974479.0,1.868445892554,1.171387983473,1.3682478187154996,1.171387983473,3.039833876027
CCNA_00895,975021,+,138367,861,2381,2383,861,974923.0,0.4874021462531001,0.6658460421522,0.7833923974411634,0.6658460421522,1.1532481884053
CCNA_00897,975856,+,137532,26,3216,3218,26,976233.0,1.3762457390923,0.2641896502765,2.5896006411330674,0.2641896502765,1.6404353893688
CCNA_00898,977149,-,136239,702,4509,4511,702,977250.0,0.8919589098446,0.2294868503188,2.2401490774679815,0.2294868503188,1.1214457601634
CCNA_00902,981885,+,131503,5438,37,35,37,981530.0,0.24116104501129,0.40273759138051,0.6638421724228133,0.40273759138051,0.6438986363918
CCNA_00907,988254,-,125134,11807,6406,6404,6406,987802.0,0.2457395855511999,0.35885227414480003,0.7365855279153776,0.35885227414480003,0.6045918596959999
CCNA_00915,993947,+,119441,7377,12099,12097,7377,994371.0,0.6764713403459,0.3077911014501,1.6455479824634571,0.3077911014501,0.984262441796
CCNA_00917,995262,-,118126,6062,13414,13412,6062,995161.0,1.4542840991153,0.28563579527430005,2.565396016521767,0.28563579527430005,1.7399198943896002
CCNA_00919,996223,+,117165,5101,14375,14373,5101,996344.0,1.128116037117401,10.2927488911547,-0.16730698513440598,10.2927488911547,9.164632854037299
CCNA_00923,1001397,+,111991,73,13051,13010,73,1001157.0,1.2514953623049,0.7231300481780999,1.436725688193986,0.7231300481780999,1.974625410483
CCNA_00925,1002605,-,110783,1281,11843,11802,1281,1002600.0,0.14119223430660002,0.12148655329720001,1.05228720627246,0.12148655329720001,0.26267878760380003
CCNA_00926,1003657,-,109731,2333,10791,10750,2333,1003563.0,0.08584270416018999,0.12839874684171002,0.6962221049059161,0.12839874684171002,0.2142414510019
CCNA_00931,1006755,+,106633,5431,7693,7652,5431,1006347.0,0.25348615995812995,0.57815662746467,0.5170076509634195,0.57815662746467,0.8316427874228
CCNA_00931,1006767,+,106621,5443,7681,7640,5443,1006347.0,0.25348615995812995,0.57815662746467,0.5170076509634195,0.57815662746467,0.8316427874228
CCNA_00932,1008004,+,105384,6680,6444,6403,6444,1008500.0,0.5182736016297002,0.621008105973,0.8650020259067112,0.621008105973,1.1392817076027002
CCNA_00937,1012943,-,100445,11619,1505,1464,1505,1013367.0,0.7381254985535,0.6110554118811,1.129943595651143,0.6110554118811,1.3491809104346
CCNA_00939,1014509,+,98879,13185,61,102,61,1014785.0,0.18880099444409992,0.42556165043500005,0.5195072888252533,0.42556165043500005,0.6143626448791
CCNA_00940,1015468,-,97920,14144,1020,1061,1020,1015729.0,0.133055535157,0.213615191517,0.6735746107718729,0.213615191517,0.346670726674
CCNA_00940,1015476,-,97912,14152,1028,1069,1028,1015729.0,0.133055535157,0.213615191517,0.6735746107718729,0.213615191517,0.346670726674
CCNA_00940,1015494,-,97894,14170,1046,1087,1046,1015729.0,0.133055535157,0.213615191517,0.6735746107718729,0.213615191517,0.346670726674
CCNA_00942,1018696,+,94692,17372,4248,4289,4248,1018204.0,0.6773763927614,0.4811634705976,1.2504317788458434,0.4811634705976,1.158539863359
CCNA_00946,1023588,+,89800,22264,2696,2698,2696,1023973.0,0.4444486853366,0.7727922962959,-1.2101404120458272,0.7727922962959,0.3283436109593
CCNA_00948,1026407,+,86981,25083,123,121,123,1026636.0,23.467899563876003,31.36174385389,-1.9888392957204861,31.36174385389,7.893844290014
CCNA_00950,1026854,+,86534,25530,570,568,570,1026636.0,23.467899563876003,31.36174385389,-1.9888392957204861,31.36174385389,7.893844290014
CCNA_00950,1026914,+,86474,25590,630,628,630,1026636.0,23.467899563876003,31.36174385389,-1.9888392957204861,31.36174385389,7.893844290014
CCNA_00956,1034416,-,78972,19453,37,29,37,1034503.0,1.0822522998973003,1.8851667271027002,-1.2211493772279551,1.8851667271027002,0.8029144272054
CCNA_00957,1034484,+,78904,19385,31,39,31,1034503.0,1.0822522998973003,1.8851667271027002,-1.2211493772279551,1.8851667271027002,0.8029144272054
CCNA_00958,1037321,-,76067,16548,2096,2096,2096,1037504.0,0.5057261133361,0.3992507851982,1.1607501337979838,0.3992507851982,0.9049768985343
CCNA_00959,1037349,+,76039,16520,2068,2068,2068,1037504.0,0.5057261133361,0.3992507851982,1.1607501337979838,0.3992507851982,0.9049768985343
CCNA_00961,1038054,+,75334,15815,1363,1363,1363,1038360.0,0.48462551536899956,2.0377823114669997,-0.38959985997712593,2.0377823114669997,1.5531567960980002
